Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month
6,1/13/2012,48.33,3.261,221.4893412,6.132,FALSE,2012,1
6,1/20/2012,55.37,3.268,221.5831306,6.132,FALSE,2012,1
6,1/27/2012,53.95,3.29,221.6769199,6.132,FALSE,2012,1
6,2/3/2012,57.45,3.36,221.7707093,6.132,FALSE,2012,2
6,2/10/2012,48.58,3.409,221.8644987,6.132,TRUE,2012,2
6,2/17/2012,49.03,3.51,222.026359,6.132,FALSE,2012,2
6,2/24/2012,59.17,3.555,222.2392726,6.132,FALSE,2012,2
6,3/2/2012,60.32,3.63,222.4521862,6.132,FALSE,2012,3
6,3/9/2012,57.89,3.669,222.6650998,6.132,FALSE,2012,3
6,3/16/2012,62.8,3.734,222.8186603,6.132,FALSE,2012,3
6,3/23/2012,63.71,3.787,222.8930835,6.132,FALSE,2012,3
6,3/30/2012,67.91,3.845,222.9675066,6.132,FALSE,2012,3
6,4/6/2012,71.6,3.891,223.0419298,5.964,FALSE,2012,4
6,4/13/2012,71.29,3.891,223.1163529,5.964,FALSE,2012,4
6,4/20/2012,68.64,3.877,223.17092,5.964,FALSE,2012,4
6,4/27/2012,71.5,3.814,223.2254871,5.964,FALSE,2012,4
6,5/4/2012,77.66,3.749,223.2800541,5.964,FALSE,2012,5
6,5/11/2012,72.66,3.688,223.3346212,5.964,FALSE,2012,5
6,5/18/2012,70.5,3.63,223.3511928,5.964,FALSE,2012,5
6,5/25/2012,78.47,3.561,223.3525662,5.964,FALSE,2012,5
6,6/1/2012,80.39,3.501,223.3539397,5.964,FALSE,2012,6
6,6/8/2012,80.5,3.452,223.3553131,5.964,FALSE,2012,6
6,6/15/2012,82.1,3.393,223.3680933,5.964,FALSE,2012,6
6,6/22/2012,81.2,3.346,223.4093906,5.964,FALSE,2012,6
6,6/29/2012,87.35,3.286,223.4506878,5.964,FALSE,2012,6
6,7/6/2012,82.95,3.227,223.4919851,5.668,FALSE,2012,7
6,7/13/2012,80.27,3.256,223.5332824,5.668,FALSE,2012,7
6,7/20/2012,81.57,3.311,223.5424501,5.668,FALSE,2012,7
6,7/27/2012,85.78,3.407,223.5516178,5.668,FALSE,2012,7
6,8/3/2012,87.55,3.417,223.5607856,5.668,FALSE,2012,8
6,8/10/2012,87.04,3.494,223.5699533,5.668,FALSE,2012,8
6,8/17/2012,87.53,3.571,223.6510224,5.668,FALSE,2012,8
6,8/24/2012,79.03,3.62,223.7860175,5.668,FALSE,2012,8
6,8/31/2012,83.58,3.638,223.9210125,5.668,FALSE,2012,8
6,9/7/2012,86.33,3.73,224.0560076,5.668,TRUE,2012,9
6,9/14/2012,76.41,3.717,224.2004678,5.668,FALSE,2012,9
6,9/21/2012,70.81,3.721,224.4017192,5.668,FALSE,2012,9
6,9/28/2012,77.82,3.666,224.6029706,5.668,FALSE,2012,9
6,10/5/2012,70.84,3.617,224.804222,5.329,FALSE,2012,10
6,10/12/2012,65.43,3.601,225.0054733,5.329,FALSE,2012,10
6,10/19/2012,69.68,3.594,225.0501013,5.329,FALSE,2012,10
6,10/26/2012,72.34,3.506,225.0686254,5.329,FALSE,2012,10
6,11/2/2012,58.38,3.386,225.0871495,5.329,FALSE,2012,11
6,11/9/2012,66.68,3.314,225.1056736,5.329,FALSE,2012,11
6,11/16/2012,56.16,3.252,225.1376976,5.329,FALSE,2012,11
6,11/23/2012,60.28,3.211,225.1877216,5.329,TRUE,2012,11
6,11/30/2012,56.18,3.207,225.2377455,5.329,FALSE,2012,11
6,12/7/2012,64.25,3.198,225.2877694,5.329,FALSE,2012,12
6,12/14/2012,51.31,3.168,225.3479355,5.329,FALSE,2012,12
6,12/21/2012,58.51,3.098,225.4689545,5.329,FALSE,2012,12
6,12/28/2012,46.57,3.108,225.5899734,5.329,TRUE,2012,12
6,1/4/2013,40.46,3.161,225.7109924,5.372,FALSE,2013,1
6,1/11/2013,48.26,3.243,225.8320114,5.372,FALSE,2013,1
6,1/18/2013,44.94,3.237,225.8649753,5.372,FALSE,2013,1
6,1/25/2013,57.35,3.227,225.8627173,5.372,FALSE,2013,1
6,2/1/2013,58.57,3.244,225.8604592,5.372,FALSE,2013,2
6,2/8/2013,60.55,3.417,225.8582011,5.372,TRUE,2013,2
6,2/15/2013,53.36,3.475,225.8980588,5.372,FALSE,2013,2
6,2/22/2013,54.57,3.597,226.0432059,5.372,FALSE,2013,2
6,3/1/2013,50.08,3.711,226.1883529,5.372,FALSE,2013,3
6,3/8/2013,55.31,3.658,226.3335,5.372,FALSE,2013,3
6,3/15/2013,59.18,3.622,226.4615074,5.372,FALSE,2013,3
6,3/22/2013,65.87,3.611,226.5466657,5.372,FALSE,2013,3
6,3/29/2013,54.23,3.606,226.6318239,5.372,FALSE,2013,3
6,4/5/2013,61.4,3.583,226.7169822,5.285,FALSE,2013,4
6,4/12/2013,63.11,3.529,226.8021404,5.285,FALSE,2013,4
6,4/19/2013,68.65,3.451,226.8021404,5.285,FALSE,2013,4
6,4/26/2013,60.91,3.417,226.8021404,5.285,FALSE,2013,4
6,5/3/2013,68.17,3.386,,,FALSE,2013,5
6,5/10/2013,66.6,3.392,,,FALSE,2013,5
6,5/17/2013,72.28,3.454,,,FALSE,2013,5
6,5/24/2013,78.46,3.494,,,FALSE,2013,5
6,5/31/2013,77.49,3.466,,,FALSE,2013,5
6,6/7/2013,79.63,3.439,,,FALSE,2013,6
6,6/14/2013,80.91,3.431,,,FALSE,2013,6
6,6/21/2013,83.53,3.479,,,FALSE,2013,6
6,6/28/2013,86.14,3.495,,,FALSE,2013,6
6,7/5/2013,82.98,3.422,,,FALSE,2013,7
6,7/12/2013,85.91,3.4,,,FALSE,2013,7
6,7/19/2013,79.11,3.556,,,FALSE,2013,7
6,7/26/2013,84.42,3.62,,,FALSE,2013,7
7,2/5/2010,10.53,2.58,189.3816974,9.014,FALSE,2010,2
7,2/12/2010,25.9,2.572,189.4642725,9.014,TRUE,2010,2
7,2/19/2010,27.28,2.55,189.5340998,9.014,FALSE,2010,2
7,2/26/2010,24.91,2.586,189.6018023,9.014,FALSE,2010,2
7,3/5/2010,35.86,2.62,189.6695049,9.014,FALSE,2010,3
7,3/12/2010,27.25,2.684,189.7372075,9.014,FALSE,2010,3
7,3/19/2010,29.04,2.692,189.734262,9.014,FALSE,2010,3
7,3/26/2010,23.33,2.717,189.7195417,9.014,FALSE,2010,3
7,4/2/2010,38.26,2.725,189.7048215,8.963,FALSE,2010,4
7,4/9/2010,33.79,2.75,189.6901012,8.963,FALSE,2010,4
7,4/16/2010,41.89,2.765,189.6628845,8.963,FALSE,2010,4
7,4/23/2010,43.07,2.776,189.6190057,8.963,FALSE,2010,4
7,4/30/2010,38.99,2.766,189.575127,8.963,FALSE,2010,4
7,5/7/2010,40.07,2.771,189.5312483,8.963,FALSE,2010,5
7,5/14/2010,41.41,2.788,189.4904116,8.963,FALSE,2010,5
7,5/21/2010,46.6,2.776,189.467827,8.963,FALSE,2010,5
7,5/28/2010,54.24,2.737,189.4452425,8.963,FALSE,2010,5
7,6/4/2010,53.63,2.7,189.422658,8.963,FALSE,2010,6
7,6/11/2010,63.59,2.684,189.4000734,8.963,FALSE,2010,6
7,6/18/2010,52.7,2.674,189.4185259,8.963,FALSE,2010,6
7,6/25/2010,59.94,2.715,189.4533931,8.963,FALSE,2010,6
7,7/2/2010,61.31,2.728,189.4882603,9.017,FALSE,2010,7
7,7/9/2010,58,2.711,189.5231276,9.017,FALSE,2010,7
7,7/16/2010,62.19,2.699,189.6125456,9.017,FALSE,2010,7
7,7/23/2010,64.64,2.691,189.774698,9.017,FALSE,2010,7
7,7/30/2010,66.07,2.69,189.9368504,9.017,FALSE,2010,7
7,8/6/2010,61.7,2.69,190.0990028,9.017,FALSE,2010,8
7,8/13/2010,60.13,2.723,190.2611552,9.017,FALSE,2010,8
7,8/20/2010,59.59,2.732,190.2948237,9.017,FALSE,2010,8
7,8/27/2010,57.57,2.731,190.3284922,9.017,FALSE,2010,8
7,9/3/2010,49.84,2.773,190.3621607,9.017,FALSE,2010,9
7,9/10/2010,48.5,2.78,190.3958293,9.017,TRUE,2010,9
7,9/17/2010,48.56,2.8,190.4688287,9.017,FALSE,2010,9
7,9/24/2010,47.55,2.793,190.5713264,9.017,FALSE,2010,9
7,10/1/2010,49.99,2.759,190.6738241,9.137,FALSE,2010,10
7,10/8/2010,44.13,2.745,190.7763218,9.137,FALSE,2010,10
7,10/15/2010,35.86,2.762,190.8623087,9.137,FALSE,2010,10
7,10/22/2010,36.84,2.762,190.9070184,9.137,FALSE,2010,10
7,10/29/2010,34.78,2.748,190.951728,9.137,FALSE,2010,10
7,11/5/2010,49.44,2.729,190.9964377,9.137,FALSE,2010,11
7,11/12/2010,22.12,2.737,191.0411474,9.137,FALSE,2010,11
7,11/19/2010,25.56,2.758,191.0312172,9.137,FALSE,2010,11
7,11/26/2010,17.95,2.742,191.0121805,9.137,TRUE,2010,11
7,12/3/2010,21.88,2.712,190.9931437,9.137,FALSE,2010,12
7,12/10/2010,24.24,2.728,190.9741069,9.137,FALSE,2010,12
7,12/17/2010,20.74,2.778,191.0303376,9.137,FALSE,2010,12
7,12/24/2010,26.04,2.781,191.1430189,9.137,FALSE,2010,12
7,12/31/2010,13.76,2.829,191.2557002,9.137,TRUE,2010,12
7,1/7/2011,10.09,2.882,191.3683815,8.818,FALSE,2011,1
7,1/14/2011,11.32,2.911,191.4784939,8.818,FALSE,2011,1
7,1/21/2011,25.4,2.973,191.5731924,8.818,FALSE,2011,1
7,1/28/2011,10.11,3.008,191.667891,8.818,FALSE,2011,1
7,2/4/2011,-2.06,3.011,191.7625895,8.818,FALSE,2011,2
7,2/11/2011,10.24,3.037,191.8572881,8.818,TRUE,2011,2
7,2/18/2011,17.3,3.051,191.9178331,8.818,FALSE,2011,2
7,2/25/2011,17.46,3.101,191.9647167,8.818,FALSE,2011,2
7,3/4/2011,21.84,3.232,192.0116004,8.818,FALSE,2011,3
7,3/11/2011,20.7,3.372,192.058484,8.818,FALSE,2011,3
7,3/18/2011,27.69,3.406,192.1237981,8.818,FALSE,2011,3
7,3/25/2011,25.69,3.414,192.1964844,8.818,FALSE,2011,3
7,4/1/2011,24.83,3.461,192.2691707,8.595,FALSE,2011,4
7,4/8/2011,30.64,3.532,192.3418571,8.595,FALSE,2011,4
7,4/15/2011,27.79,3.611,192.4225954,8.595,FALSE,2011,4
7,4/22/2011,31.84,3.636,192.5234638,8.595,FALSE,2011,4
7,4/29/2011,26.79,3.663,192.6243322,8.595,FALSE,2011,4
7,5/6/2011,26.54,3.735,192.7252006,8.595,FALSE,2011,5
7,5/13/2011,36.61,3.767,192.826069,8.595,FALSE,2011,5
7,5/20/2011,36.16,3.828,192.831317,8.595,FALSE,2011,5
7,5/27/2011,37.51,3.795,192.8365651,8.595,FALSE,2011,5
7,6/3/2011,45.77,3.763,192.8418131,8.595,FALSE,2011,6
7,6/10/2011,53.3,3.735,192.8470612,8.595,FALSE,2011,6
7,6/17/2011,48.79,3.697,192.9034759,8.595,FALSE,2011,6
7,6/24/2011,46.85,3.661,192.9982655,8.595,FALSE,2011,6
7,7/1/2011,58.54,3.597,193.0930552,8.622,FALSE,2011,7
7,7/8/2011,59.08,3.54,193.1878448,8.622,FALSE,2011,7
7,7/15/2011,54.37,3.532,193.3125484,8.622,FALSE,2011,7
7,7/22/2011,56.22,3.545,193.5120367,8.622,FALSE,2011,7
7,7/29/2011,56.66,3.547,193.711525,8.622,FALSE,2011,7
7,8/5/2011,55.91,3.554,193.9110133,8.622,FALSE,2011,8
7,8/12/2011,54.56,3.542,194.1105017,8.622,FALSE,2011,8
7,8/19/2011,56.06,3.499,194.2500634,8.622,FALSE,2011,8
7,8/26/2011,57.6,3.485,194.3796374,8.622,FALSE,2011,8
7,9/2/2011,53.4,3.511,194.5092113,8.622,FALSE,2011,9
7,9/9/2011,45.61,3.566,194.6387853,8.622,TRUE,2011,9
7,9/16/2011,43.67,3.596,194.7419707,8.622,FALSE,2011,9
7,9/23/2011,43.67,3.581,194.8099713,8.622,FALSE,2011,9
7,9/30/2011,47.34,3.538,194.8779718,8.622,FALSE,2011,9
7,10/7/2011,40.65,3.498,194.9459724,8.513,FALSE,2011,10
7,10/14/2011,32.65,3.491,195.0261012,8.513,FALSE,2011,10
7,10/21/2011,37.49,3.548,195.1789994,8.513,FALSE,2011,10
7,10/28/2011,28.82,3.55,195.3318977,8.513,FALSE,2011,10
7,11/4/2011,23.41,3.527,195.4847959,8.513,FALSE,2011,11
7,11/11/2011,19.53,3.505,195.6376941,8.513,FALSE,2011,11
7,11/18/2011,29.53,3.479,195.7184713,8.513,FALSE,2011,11
7,11/25/2011,27.6,3.424,195.7704,8.513,TRUE,2011,11
7,12/2/2011,20.38,3.378,195.8223287,8.513,FALSE,2011,12
7,12/9/2011,11.17,3.331,195.8742575,8.513,FALSE,2011,12
7,12/16/2011,15.2,3.266,195.9841685,8.513,FALSE,2011,12
7,12/23/2011,12.19,3.173,196.1713893,8.513,FALSE,2011,12
7,12/30/2011,15.56,3.119,196.3586101,8.513,TRUE,2011,12
7,1/6/2012,18.67,3.095,196.5458309,8.256,FALSE,2012,1
7,1/13/2012,7.46,3.077,196.7330517,8.256,FALSE,2012,1
7,1/20/2012,27.41,3.055,196.7796652,8.256,FALSE,2012,1
7,1/27/2012,26.9,3.038,196.8262786,8.256,FALSE,2012,1
7,2/3/2012,22.2,3.031,196.8728921,8.256,FALSE,2012,2
7,2/10/2012,18.79,3.103,196.9195056,8.256,TRUE,2012,2
7,2/17/2012,27.03,3.113,196.9432711,8.256,FALSE,2012,2
7,2/24/2012,24.41,3.129,196.9499007,8.256,FALSE,2012,2
7,3/2/2012,21.64,3.191,196.9565303,8.256,FALSE,2012,3
7,3/9/2012,30.1,3.286,196.9631599,8.256,FALSE,2012,3
7,3/16/2012,37.29,3.486,197.0457208,8.256,FALSE,2012,3
7,3/23/2012,35.06,3.664,197.2295234,8.256,FALSE,2012,3
7,3/30/2012,44.99,3.75,197.4133259,8.256,FALSE,2012,3
7,4/6/2012,44.29,3.854,197.5971285,8.09,FALSE,2012,4
7,4/13/2012,41.43,3.901,197.780931,8.09,FALSE,2012,4
7,4/20/2012,39.3,3.936,197.7227385,8.09,FALSE,2012,4
7,4/27/2012,51.49,3.927,197.664546,8.09,FALSE,2012,4
7,5/4/2012,45.38,3.903,197.6063534,8.09,FALSE,2012,5
7,5/11/2012,48.54,3.87,197.5481609,8.09,FALSE,2012,5
7,5/18/2012,49.41,3.837,197.5553137,8.09,FALSE,2012,5
7,5/25/2012,50.6,3.804,197.5886046,8.09,FALSE,2012,5
7,6/1/2012,55.06,3.764,197.6218954,8.09,FALSE,2012,6
7,6/8/2012,63.07,3.741,197.6551863,8.09,FALSE,2012,6
7,6/15/2012,59.33,3.723,197.692292,8.09,FALSE,2012,6
7,6/22/2012,63.69,3.735,197.7389345,8.09,FALSE,2012,6
7,6/29/2012,68.84,3.693,197.785577,8.09,FALSE,2012,6
7,7/6/2012,64.67,3.646,197.8322195,7.872,FALSE,2012,7
7,7/13/2012,64.21,3.613,197.8788621,7.872,FALSE,2012,7
7,7/20/2012,62.87,3.585,197.9290378,7.872,FALSE,2012,7
7,7/27/2012,64.6,3.57,197.9792136,7.872,FALSE,2012,7
7,8/3/2012,61.83,3.528,198.0293893,7.872,FALSE,2012,8
7,8/10/2012,63.41,3.509,198.0795651,7.872,FALSE,2012,8
7,8/17/2012,59.66,3.545,198.1001057,7.872,FALSE,2012,8
7,8/24/2012,59.27,3.558,198.0984199,7.872,FALSE,2012,8
7,8/31/2012,60.46,3.556,198.0967341,7.872,FALSE,2012,8
7,9/7/2012,57.84,3.596,198.0950484,7.872,TRUE,2012,9
7,9/14/2012,53.66,3.659,198.1267184,7.872,FALSE,2012,9
7,9/21/2012,51.77,3.765,198.358523,7.872,FALSE,2012,9
7,9/28/2012,50.64,3.789,198.5903276,7.872,FALSE,2012,9
7,10/5/2012,48.43,3.779,198.8221322,7.557,FALSE,2012,10
7,10/12/2012,41.43,3.76,199.0539368,7.557,FALSE,2012,10
7,10/19/2012,43.01,3.75,199.1481963,7.557,FALSE,2012,10
7,10/26/2012,42.53,3.686,199.2195317,7.557,FALSE,2012,10
7,11/2/2012,37.2,3.604,199.2908671,7.557,FALSE,2012,11
7,11/9/2012,36.89,3.545,199.3622024,7.557,FALSE,2012,11
7,11/16/2012,23.91,3.479,199.4313603,7.557,FALSE,2012,11
7,11/23/2012,34.81,3.45,199.4976149,7.557,TRUE,2012,11
7,11/30/2012,28.1,3.436,199.5638695,7.557,FALSE,2012,11
7,12/7/2012,34.19,3.373,199.6301241,7.557,FALSE,2012,12
7,12/14/2012,20.93,3.303,199.7190578,7.557,FALSE,2012,12
7,12/21/2012,12.57,3.218,199.9440662,7.557,FALSE,2012,12
7,12/28/2012,2.32,3.108,200.1690745,7.557,TRUE,2012,12
7,1/4/2013,-6.08,3.034,200.3940829,7.107,FALSE,2013,1
7,1/11/2013,-6.61,2.957,200.6190912,7.107,FALSE,2013,1
7,1/18/2013,-7.29,2.889,200.7382625,7.107,FALSE,2013,1
7,1/25/2013,4,2.872,200.815099,7.107,FALSE,2013,1
7,2/1/2013,25.67,2.998,200.8919355,7.107,FALSE,2013,2
7,2/8/2013,11.26,3.214,200.968772,7.107,TRUE,2013,2
7,2/15/2013,13.73,3.391,201.040053,7.107,FALSE,2013,2
7,2/22/2013,13.39,3.563,201.0974452,7.107,FALSE,2013,2
7,3/1/2013,11.94,3.638,201.1548374,7.107,FALSE,2013,3
7,3/8/2013,24.24,3.624,201.2122297,7.107,FALSE,2013,3
7,3/15/2013,30.09,3.607,201.2410473,7.107,FALSE,2013,3
7,3/22/2013,30.94,3.609,201.1984283,7.107,FALSE,2013,3
7,3/29/2013,26.56,3.605,201.1558092,7.107,FALSE,2013,3
7,4/5/2013,39.3,3.633,201.1131902,6.953,FALSE,2013,4
7,4/12/2013,34.79,3.642,201.0705712,6.953,FALSE,2013,4
7,4/19/2013,29.7,3.603,201.0705712,6.953,FALSE,2013,4
7,4/26/2013,35.7,3.568,201.0705712,6.953,FALSE,2013,4
7,5/3/2013,42.36,3.573,,,FALSE,2013,5
7,5/10/2013,44.11,3.609,,,FALSE,2013,5
7,5/17/2013,53.23,3.703,,,FALSE,2013,5
7,5/24/2013,50.09,3.884,,,FALSE,2013,5
7,5/31/2013,50.7,3.87,,,FALSE,2013,5
7,6/7/2013,50.92,3.825,,,FALSE,2013,6
7,6/14/2013,54.81,3.797,,,FALSE,2013,6
7,6/21/2013,52.16,3.736,,,FALSE,2013,6
7,6/28/2013,55.28,3.691,,,FALSE,2013,6
7,7/5/2013,53.86,3.637,,,FALSE,2013,7
7,7/12/2013,59.99,3.583,,,FALSE,2013,7
7,7/19/2013,55.22,3.585,,,FALSE,2013,7
7,7/26/2013,56.69,3.582,,,FALSE,2013,7
8,2/5/2010,34.14,2.572,214.4714512,6.299,FALSE,2010,2
8,2/12/2010,33.34,2.548,214.6214189,6.299,TRUE,2010,2
8,2/19/2010,39.1,2.514,214.6664878,6.299,FALSE,2010,2
8,2/26/2010,37.91,2.561,214.6940735,6.299,FALSE,2010,2
8,3/5/2010,45.64,2.625,214.7216592,6.299,FALSE,2010,3
8,3/12/2010,49.76,2.667,214.7492449,6.299,FALSE,2010,3
8,3/19/2010,47.26,2.72,214.5764954,6.299,FALSE,2010,3
8,3/26/2010,46.51,2.732,214.3703567,6.299,FALSE,2010,3
8,4/2/2010,60.18,2.719,214.164218,6.29,FALSE,2010,4
8,4/9/2010,59.25,2.77,213.9580793,6.29,FALSE,2010,4
8,4/16/2010,62.66,2.808,213.8186357,6.29,FALSE,2010,4
8,4/23/2010,56.1,2.795,213.768119,6.29,FALSE,2010,4
8,4/30/2010,61.01,2.78,213.7176024,6.29,FALSE,2010,4
8,5/7/2010,62.68,2.835,213.6670857,6.29,FALSE,2010,5
8,5/14/2010,61.35,2.854,213.6655355,6.29,FALSE,2010,5
8,5/21/2010,66.03,2.826,213.9577839,6.29,FALSE,2010,5
8,5/28/2010,74.71,2.759,214.2500323,6.29,FALSE,2010,5
8,6/4/2010,75.71,2.705,214.5422806,6.29,FALSE,2010,6
8,6/11/2010,82.21,2.668,214.834529,6.29,FALSE,2010,6
8,6/18/2010,78.79,2.637,214.8324452,6.29,FALSE,2010,6
8,6/25/2010,81.78,2.653,214.7126286,6.29,FALSE,2010,6
8,7/2/2010,74.78,2.669,214.5928119,6.315,FALSE,2010,7
8,7/9/2010,72.49,2.642,214.4729952,6.315,FALSE,2010,7
8,7/16/2010,77.49,2.623,214.4640599,6.315,FALSE,2010,7
8,7/23/2010,78.29,2.608,214.6029664,6.315,FALSE,2010,7
8,7/30/2010,76.02,2.64,214.7418728,6.315,FALSE,2010,7
8,8/6/2010,80.37,2.627,214.8807793,6.315,FALSE,2010,8
8,8/13/2010,80.11,2.692,215.0196857,6.315,FALSE,2010,8
8,8/20/2010,79.36,2.664,214.9779825,6.315,FALSE,2010,8
8,8/27/2010,74.92,2.619,214.9362793,6.315,FALSE,2010,8
8,9/3/2010,76.14,2.577,214.894576,6.315,FALSE,2010,9
8,9/10/2010,74.34,2.565,214.8528728,6.315,TRUE,2010,9
8,9/17/2010,75.32,2.582,214.8785562,6.315,FALSE,2010,9
8,9/24/2010,72.21,2.624,214.9547795,6.315,FALSE,2010,9
8,10/1/2010,68.7,2.603,215.0310029,6.433,FALSE,2010,10
8,10/8/2010,62.94,2.633,215.1072262,6.433,FALSE,2010,10
8,10/15/2010,62.59,2.72,215.1757,6.433,FALSE,2010,10
8,10/22/2010,62.86,2.725,215.2248,6.433,FALSE,2010,10
8,10/29/2010,57.93,2.716,215.2739,6.433,FALSE,2010,10
8,11/5/2010,55.76,2.689,215.323,6.433,FALSE,2010,11
8,11/12/2010,54.89,2.728,215.3721,6.433,FALSE,2010,11
8,11/19/2010,43.86,2.771,215.2538714,6.433,FALSE,2010,11
8,11/26/2010,51.07,2.735,215.1077548,6.433,TRUE,2010,11
8,12/3/2010,42.85,2.708,214.9616381,6.433,FALSE,2010,12
8,12/10/2010,42.47,2.843,214.8155214,6.433,FALSE,2010,12
8,12/17/2010,45.03,2.869,214.7510843,6.433,FALSE,2010,12
8,12/24/2010,45.67,2.886,214.7479069,6.433,FALSE,2010,12
8,12/31/2010,41.47,2.943,214.7447295,6.433,TRUE,2010,12
8,1/7/2011,35.77,2.976,214.7415521,6.262,FALSE,2011,1
8,1/14/2011,31.62,2.983,214.7930991,6.262,FALSE,2011,1
8,1/21/2011,42.06,3.016,215.1729926,6.262,FALSE,2011,1
8,1/28/2011,39.26,3.01,215.5528862,6.262,FALSE,2011,1
8,2/4/2011,24.48,2.989,215.9327797,6.262,FALSE,2011,2
8,2/11/2011,28.26,3.022,216.3126733,6.262,TRUE,2011,2
8,2/18/2011,50.64,3.045,216.6310383,6.262,FALSE,2011,2
8,2/25/2011,51.29,3.065,216.9247918,6.262,FALSE,2011,2
8,3/4/2011,53.18,3.288,217.2185454,6.262,FALSE,2011,3
8,3/11/2011,49.14,3.459,217.512299,6.262,FALSE,2011,3
8,3/18/2011,56.68,3.488,217.7705442,6.262,FALSE,2011,3
8,3/25/2011,59.74,3.473,218.0145862,6.262,FALSE,2011,3
8,4/1/2011,49.86,3.524,218.2586281,6.297,FALSE,2011,4
8,4/8/2011,65.62,3.622,218.50267,6.297,FALSE,2011,4
8,4/15/2011,63.55,3.743,218.7262524,6.297,FALSE,2011,4
8,4/22/2011,65.11,3.807,218.8986857,6.297,FALSE,2011,4
8,4/29/2011,62.29,3.81,219.071119,6.297,FALSE,2011,4
8,5/6/2011,58.92,3.906,219.2435524,6.297,FALSE,2011,5
8,5/13/2011,72.96,3.899,219.4159857,6.297,FALSE,2011,5
8,5/20/2011,65.54,3.907,219.1746922,6.297,FALSE,2011,5
8,5/27/2011,73.14,3.786,218.9333986,6.297,FALSE,2011,5
8,6/3/2011,82.05,3.699,218.6921051,6.297,FALSE,2011,6
8,6/10/2011,82.21,3.648,218.4508115,6.297,FALSE,2011,6
8,6/17/2011,84.73,3.637,218.4021448,6.297,FALSE,2011,6
8,6/24/2011,83.94,3.594,218.4979481,6.297,FALSE,2011,6
8,7/1/2011,87.26,3.524,218.5937514,6.425,FALSE,2011,7
8,7/8/2011,83.57,3.48,218.6895548,6.425,FALSE,2011,7
8,7/15/2011,84.26,3.575,218.7746217,6.425,FALSE,2011,7
8,7/22/2011,85.46,3.651,218.8328475,6.425,FALSE,2011,7
8,7/29/2011,86.46,3.682,218.8910733,6.425,FALSE,2011,7
8,8/5/2011,85.15,3.684,218.9492991,6.425,FALSE,2011,8
8,8/12/2011,86.05,3.638,219.0075249,6.425,FALSE,2011,8
8,8/19/2011,82.92,3.554,219.0701968,6.425,FALSE,2011,8
8,8/26/2011,84.69,3.523,219.1336097,6.425,FALSE,2011,8
8,9/2/2011,84.77,3.533,219.1970226,6.425,FALSE,2011,9
8,9/9/2011,69.01,3.546,219.2604355,6.425,TRUE,2011,9
8,9/16/2011,69.09,3.526,219.4442443,6.425,FALSE,2011,9
8,9/23/2011,68.72,3.467,219.788581,6.425,FALSE,2011,9
8,9/30/2011,72.2,3.355,220.1329176,6.425,FALSE,2011,9
8,10/7/2011,67.61,3.285,220.4772543,6.123,FALSE,2011,10
8,10/14/2011,61.74,3.274,220.7960935,6.123,FALSE,2011,10
8,10/21/2011,59.97,3.353,220.9619484,6.123,FALSE,2011,10
8,10/28/2011,56.86,3.372,221.1278032,6.123,FALSE,2011,10
8,11/4/2011,49.68,3.332,221.2936581,6.123,FALSE,2011,11
8,11/11/2011,50.56,3.297,221.4595129,6.123,FALSE,2011,11
8,11/18/2011,51.72,3.308,221.6911738,6.123,FALSE,2011,11
8,11/25/2011,49.61,3.236,221.9491571,6.123,TRUE,2011,11
8,12/2/2011,40.82,3.172,222.2071405,6.123,FALSE,2011,12
8,12/9/2011,30.51,3.158,222.4651238,6.123,FALSE,2011,12
8,12/16/2011,39.79,3.159,222.6910959,6.123,FALSE,2011,12
8,12/23/2011,38.16,3.112,222.8743862,6.123,FALSE,2011,12
8,12/30/2011,36.33,3.129,223.0576765,6.123,TRUE,2011,12
8,1/6/2012,43.47,3.157,223.2409668,5.825,FALSE,2012,1
8,1/13/2012,36.46,3.261,223.4242571,5.825,FALSE,2012,1
8,1/20/2012,46.81,3.268,223.5188055,5.825,FALSE,2012,1
8,1/27/2012,45.52,3.29,223.6133539,5.825,FALSE,2012,1
8,2/3/2012,45.56,3.36,223.7079023,5.825,FALSE,2012,2
8,2/10/2012,35.71,3.409,223.8024507,5.825,TRUE,2012,2
8,2/17/2012,37.51,3.51,223.9658621,5.825,FALSE,2012,2
8,2/24/2012,46.33,3.555,224.1809207,5.825,FALSE,2012,2
8,3/2/2012,50.95,3.63,224.3959793,5.825,FALSE,2012,3
8,3/9/2012,49.59,3.669,224.6110379,5.825,FALSE,2012,3
8,3/16/2012,56.63,3.734,224.7657327,5.825,FALSE,2012,3
8,3/23/2012,52.9,3.787,224.8399424,5.825,FALSE,2012,3
8,3/30/2012,66.69,3.845,224.9141521,5.825,FALSE,2012,3
8,4/6/2012,62.18,3.891,224.9883618,5.679,FALSE,2012,4
8,4/13/2012,65.19,3.891,225.0625714,5.679,FALSE,2012,4
8,4/20/2012,63.59,3.877,225.1179914,5.679,FALSE,2012,4
8,4/27/2012,70.34,3.814,225.1734114,5.679,FALSE,2012,4
8,5/4/2012,73.96,3.749,225.2288314,5.679,FALSE,2012,5
8,5/11/2012,64.96,3.688,225.2842514,5.679,FALSE,2012,5
8,5/18/2012,64.16,3.63,225.3002908,5.679,FALSE,2012,5
